original_term_id	slim_term_id
DOID:2495	DOID:0060072
DOID:1866	DOID:0060072
DOID:9442	DOID:0060072
DOID:125	DOID:0060072
DOID:4542	DOID:0060072
DOID:13955	DOID:0060072
DOID:2435	DOID:0060072
DOID:6211	DOID:0060072
DOID:6610	DOID:0060072
DOID:5916	DOID:0060072
DOID:0060084	DOID:0060072
DOID:3218	DOID:0060072
DOID:4845	DOID:0060072
DOID:6934	DOID:0060072
DOID:5387	DOID:0060072
DOID:3893	DOID:0060072
DOID:3196	DOID:0060072
DOID:5381	DOID:0060072
DOID:6812	DOID:0060072
DOID:133	DOID:0060072
DOID:0112007	DOID:0060072
DOID:4323	DOID:0060072
DOID:2068	DOID:0060072
DOID:6837	DOID:0060072
DOID:3918	DOID:0060072
DOID:3315	DOID:0060072
DOID:7839	DOID:0060072
DOID:5402	DOID:0060072
DOID:10205	DOID:0060072
DOID:1641	DOID:0060072
DOID:6838	DOID:0060072
DOID:2664	DOID:0060072
DOID:2173	DOID:0060072
DOID:315	DOID:0060072
DOID:10183	DOID:0060072
DOID:5895	DOID:0060072
DOID:0050860	DOID:0060072
DOID:3116	DOID:0060072
DOID:4415	DOID:0060072
DOID:0080895	DOID:0060072
DOID:492	DOID:0060072
DOID:3906	DOID:0060072
DOID:5565	DOID:0060072
DOID:10190	DOID:0060072
DOID:5975	DOID:0060072
DOID:8224	DOID:0060072
DOID:8230	DOID:0060072
DOID:4418	DOID:0060072
DOID:3314	DOID:0060072
DOID:3203	DOID:0060072
DOID:7880	DOID:0060072
DOID:4630	DOID:0060072
DOID:13951	DOID:0060072
DOID:5715	DOID:0060072
DOID:4633	DOID:0060072
DOID:1350	DOID:0060072
DOID:0060082	DOID:0060072
DOID:3683	DOID:0060072
DOID:5117	DOID:0060072
DOID:2061	DOID:0060072
DOID:4551	DOID:0060072
DOID:0080619	DOID:0060072
DOID:486	DOID:0060072
DOID:5949	DOID:0060072
DOID:7004	DOID:0060072
DOID:10199	DOID:0060072
DOID:730	DOID:0060072
DOID:8179	DOID:0060072
DOID:8153	DOID:0060072
DOID:13110	DOID:0060072
DOID:8093	DOID:0060072
DOID:2887	DOID:0060072
