original_term_id	slim_term_id
data:2385	data:0006
data:2723	data:0006
data:2891	data:0006
data:1188	data:0006
data:2789	data:0006
data:1274	data:0006
data:1759	data:0006
data:1192	data:0006
data:1118	data:0006
data:1411	data:0006
data:0996	data:0006
data:0982	data:0006
data:1055	data:0006
data:3805	data:0006
data:2877	data:0006
data:2873	data:0006
data:1183	data:0006
data:2796	data:0006
data:1082	data:0006
data:2345	data:0006
data:0889	data:0006
data:2398	data:0006
data:1175	data:0006
data:1106	data:0006
data:2657	data:0006
data:3733	data:0006
data:1160	data:0006
data:1069	data:0006
data:2208	data:0006
data:0967	data:0006
data:2340	data:0006
data:2648	data:0006
data:3737	data:0006
data:1114	data:0006
data:3035	data:0006
data:2912	data:0006
data:2285	data:0006
data:2098	data:0006
data:1182	data:0006
data:2664	data:0006
data:3568	data:0006
data:1139	data:0006
data:3932	data:0006
data:2614	data:0006
data:1032	data:0006
data:2294	data:0006
data:2896	data:0006
data:2716	data:0006
data:2798	data:0006
data:3238	data:0006
data:1001	data:0006
data:2563	data:0006
data:0842	data:0006
data:2578	data:0006
data:1873	data:0006
data:1103	data:0006
data:3756	data:0006
data:2777	data:0006
data:2626	data:0006
data:1755	data:0006
data:2702	data:0006
data:1187	data:0006
data:1868	data:0006
data:2589	data:0006
data:1904	data:0006
data:3668	data:0006
data:2791	data:0006
data:2382	data:0006
data:2606	data:0006
data:1053	data:0006
data:3952	data:0006
data:1179	data:0006
data:1875	data:0006
data:2769	data:0006
data:2114	data:0006
data:1467	data:0006
data:1105	data:0006
data:1397	data:0006
data:1468	data:0006
data:3270	data:0006
data:1166	data:0006
data:2749	data:0006
data:3272	data:0006
data:2327	data:0006
data:1170	data:0006
data:2620	data:0006
data:1066	data:0006
data:1011	data:0006
data:2348	data:0006
data:2596	data:0006
data:2302	data:0006
data:0977	data:0006
data:1162	data:0006
data:2107	data:0006
data:1087	data:0006
data:1040	data:0006
data:2384	data:0006
data:2785	data:0006
data:1364	data:0006
data:1903	data:0006
data:1093	data:0006
data:2904	data:0006
data:2742	data:0006
data:2375	data:0006
data:2608	data:0006
data:2309	data:0006
data:1022	data:0006
data:2710	data:0006
data:2389	data:0006
data:2650	data:0006
data:3273	data:0006
data:1115	data:0006
data:3029	data:0006
data:2902	data:0006
data:1402	data:0006
data:1092	data:0006
data:2636	data:0006
data:3036	data:0006
data:1025	data:0006
data:0006	data:0006
data:1033	data:0006
data:2903	data:0006
data:2390	data:0006
data:2587	data:0006
data:3034	data:0006
data:0997	data:0006
data:1881	data:0006
data:2370	data:0006
data:1466	data:0006
data:2776	data:0006
data:2338	data:0006
data:3236	data:0006
data:3769	data:0006
data:2128	data:0006
data:2898	data:0006
data:2797	data:0006
data:2784	data:0006
data:1133	data:0006
data:1498	data:0006
data:1669	data:0006
data:1146	data:0006
data:2388	data:0006
data:1748	data:0006
data:2913	data:0006
data:2595	data:0006
data:2766	data:0006
data:2293	data:0006
data:1071	data:0006
data:1148	data:0006
data:1072	data:0006
data:1097	data:0006
data:3266	data:0006
data:2907	data:0006
data:1165	data:0006
data:1872	data:0006
data:2594	data:0006
data:1015	data:0006
data:2899	data:0006
data:2752	data:0006
data:2564	data:0006
data:1893	data:0006
data:0872	data:0006
data:1143	data:0006
data:2582	data:0006
data:1086	data:0006
data:2666	data:0006
data:2771	data:0006
data:0989	data:0006
data:2355	data:0006
data:2299	data:0006
data:2093	data:0006
data:2319	data:0006
data:2915	data:0006
data:1470	data:0006
data:1081	data:0006
data:0582	data:0006
data:2583	data:0006
data:0954	data:0006
data:2652	data:0006
data:1041	data:0006
data:2315	data:0006
data:1807	data:0006
data:3483	data:0006
data:2042	data:0006
data:2779	data:0006
data:2174	data:0006
data:2108	data:0006
data:1140	data:0006
data:2613	data:0006
data:2106	data:0006
data:2131	data:0006
data:1249	data:0006
data:3734	data:0006
data:1167	data:0006
data:2660	data:0006
data:1012	data:0006
data:2112	data:0006
data:1176	data:0006
data:2653	data:0006
data:1063	data:0006
data:1885	data:0006
data:2795	data:0006
data:3022	data:0006
data:3757	data:0006
data:2346	data:0006
data:2775	data:0006
data:2129	data:0006
data:1145	data:0006
data:1155	data:0006
data:2728	data:0006
data:2391	data:0006
data:1347	data:0006
data:1077	data:0006
data:1597	data:0006
data:1174	data:0006
data:2335	data:0006
data:2347	data:0006
data:1464	data:0006
data:1119	data:0006
data:1052	data:0006
data:1428	data:0006
data:2628	data:0006
data:0983	data:0006
data:2019	data:0006
data:1113	data:0006
data:2621	data:0006
data:1004	data:0006
data:2800	data:0006
data:1085	data:0006
data:3265	data:0006
data:2852	data:0006
data:2080	data:0006
data:2884	data:0006
data:1883	data:0006
data:2343	data:0006
data:0995	data:0006
data:0857	data:0006
data:2647	data:0006
data:3786	data:0006
data:1898	data:0006
data:2637	data:0006
data:2850	data:0006
data:2633	data:0006
data:1124	data:0006
data:2591	data:0006
data:2339	data:0006
data:2634	data:0006
data:2741	data:0006
data:2295	data:0006
data:3842	data:0006
data:1007	data:0006
data:1016	data:0006
data:2895	data:0006
data:1184	data:0006
data:2774	data:0006
data:1112	data:0006
data:1442	data:0006
data:1123	data:0006
data:3275	data:0006
data:1907	data:0006
data:1154	data:0006
data:3739	data:0006
data:2670	data:0006
data:1398	data:0006
data:1598	data:0006
data:2344	data:0006
data:2780	data:0006
data:1772	data:0006
data:2297	data:0006
data:1899	data:0006
data:3754	data:0006
data:2994	data:0006
data:2007	data:0006
data:0984	data:0006
data:2318	data:0006
data:1171	data:0006
data:2836	data:0006
data:1742	data:0006
data:0951	data:0006
data:2387	data:0006
data:1137	data:0006
data:2326	data:0006
data:1794	data:0006
data:2632	data:0006
data:3953	data:0006
data:3806	data:0006
data:2835	data:0006
data:1902	data:0006
data:1095	data:0006
data:3736	data:0006
data:1463	data:0006
data:2893	data:0006
data:1039	data:0006
data:2837	data:0006
data:2878	data:0006
data:2655	data:0006
data:1667	data:0006
data:2365	data:0006
data:2721	data:0006
data:2646	data:0006
data:2118	data:0006
data:3753	data:0006
data:2649	data:0006
data:1046	data:0006
data:1412	data:0006
data:2593	data:0006
data:2900	data:0006
data:1399	data:0006
data:2656	data:0006
data:1064	data:0006
data:3732	data:0006
data:1044	data:0006
data:2576	data:0006
data:2373	data:0006
data:2320	data:0006
data:1043	data:0006
data:2736	data:0006
data:2718	data:0006
data:1286	data:0006
data:2386	data:0006
data:2137	data:0006
data:2704	data:0006
data:1874	data:0006
data:0994	data:0006
data:0999	data:0006
data:2538	data:0006
data:0990	data:0006
data:1104	data:0006
data:2756	data:0006
data:2715	data:0006
data:3488	data:0006
data:1127	data:0006
data:2641	data:0006
data:1161	data:0006
data:2380	data:0006
data:1461	data:0006
data:1017	data:0006
data:1089	data:0006
data:2290	data:0006
data:2911	data:0006
data:1020	data:0006
data:2894	data:0006
data:1132	data:0006
data:1098	data:0006
data:2110	data:0006
data:2393	data:0006
data:2905	data:0006
data:2772	data:0006
data:2353	data:0006
data:2113	data:0006
data:2745	data:0006
data:2616	data:0006
data:1668	data:0006
data:1164	data:0006
data:1128	data:0006
data:0880	data:0006
data:2291	data:0006
data:2374	data:0006
data:2109	data:0006
data:1047	data:0006
data:1410	data:0006
data:2642	data:0006
data:1068	data:0006
data:1180	data:0006
data:1005	data:0006
data:1100	data:0006
data:1426	data:0006
data:1061	data:0006
data:2757	data:0006
data:2631	data:0006
data:1138	data:0006
data:1083	data:0006
data:2706	data:0006
data:1870	data:0006
data:1796	data:0006
data:2605	data:0006
data:2644	data:0006
data:2786	data:0006
data:1497	data:0006
data:2316	data:0006
data:1147	data:0006
data:3669	data:0006
data:2597	data:0006
data:1126	data:0006
data:2102	data:0006
data:2729	data:0006
data:1035	data:0006
data:1429	data:0006
data:1891	data:0006
data:1136	data:0006
data:1142	data:0006
data:2804	data:0006
data:2732	data:0006
data:0998	data:0006
data:2792	data:0006
data:2117	data:0006
data:2379	data:0006
data:2565	data:0006
data:2719	data:0006
data:2362	data:0006
data:2865	data:0006
data:3104	data:0006
data:2906	data:0006
data:1130	data:0006
data:1129	data:0006
data:1691	data:0006
data:1459	data:0006
data:2619	data:0006
data:1050	data:0006
data:1804	data:0006
data:0888	data:0006
data:2580	data:0006
data:0883	data:0006
data:2812	data:0006
data:1058	data:0006
data:2314	data:0006
data:1006	data:0006
data:2615	data:0006
data:1000	data:0006
data:1149	data:0006
data:1403	data:0006
data:1074	data:0006
data:1690	data:0006
data:3905	data:0006
data:0993	data:0006
data:1895	data:0006
data:2383	data:0006
data:2534	data:0006
data:1757	data:0006
data:1279	data:0006
data:2739	data:0006
data:2622	data:0006
data:3670	data:0006
data:1088	data:0006
data:1051	data:0006
data:2609	data:0006
data:1008	data:0006
data:2783	data:0006
data:2805	data:0006
data:2787	data:0006
data:2782	data:0006
data:3025	data:0006
data:1908	data:0006
data:0860	data:0006
data:2713	data:0006
data:2253	data:0006
data:1901	data:0006
data:3241	data:0006
data:1803	data:0006
data:1897	data:0006
data:2662	data:0006
data:2369	data:0006
data:3949	data:0006
data:1159	data:0006
data:3358	data:0006
data:1178	data:0006
data:1195	data:0006
data:2737	data:0006
data:1758	data:0006
data:1091	data:0006
data:1354	data:0006
data:1401	data:0006
data:2611	data:0006
data:1102	data:0006
data:2133	data:0006
data:1002	data:0006
data:1003	data:0006
data:2654	data:0006
data:2325	data:0006
data:1048	data:0006
data:2803	data:0006
data:2342	data:0006
data:2111	data:0006
data:2851	data:0006
data:1073	data:0006
data:2658	data:0006
data:1059	data:0006
data:3738	data:0006
data:1037	data:0006
data:1042	data:0006
data:2773	data:0006
data:1731	data:0006
data:1076	data:0006
data:2099	data:0006
data:2101	data:0006
data:2794	data:0006
data:2643	data:0006
data:1031	data:0006
data:2523	data:0006
data:1075	data:0006
data:1413	data:0006
data:3274	data:0006
data:2105	data:0006
data:2778	data:0006
data:2701	data:0006
data:2292	data:0006
data:2639	data:0006
data:1771	data:0006
data:2190	data:0006
data:2909	data:0006
data:0968	data:0006
data:1193	data:0006
data:2349	data:0006
data:2625	data:0006
data:1158	data:0006
data:2219	data:0006
data:2071	data:0006
data:2367	data:0006
data:1144	data:0006
data:2216	data:0006
data:2669	data:0006
data:2321	data:0006
data:2127	data:0006
data:2220	data:0006
data:3264	data:0006
data:1352	data:0006
data:3509	data:0006
data:1191	data:0006
data:1756	data:0006
data:2700	data:0006
data:0914	data:0006
data:2738	data:0006
data:2714	data:0006
data:2317	data:0006
data:2978	data:0006
data:2897	data:0006
data:3759	data:0006
data:2744	data:0006
data:1394	data:0006
data:2892	data:0006
data:0991	data:0006
data:2371	data:0006
data:2119	data:0006
data:3707	data:0006
data:1177	data:0006
data:2705	data:0006
data:1038	data:0006
data:1194	data:0006
data:2761	data:0006
data:2651	data:0006
data:2730	data:0006
data:3856	data:0006
data:1860	data:0006
data:1444	data:0006
data:0987	data:0006
data:1034	data:0006
data:2645	data:0006
data:1896	data:0006
data:2731	data:0006
data:1021	data:0006
data:1600	data:0006
data:1189	data:0006
data:1070	data:0006
data:1045	data:0006
data:1117	data:0006
data:1863	data:0006
data:1692	data:0006
data:2799	data:0006
data:1905	data:0006
data:2793	data:0006
data:1283	data:0006
data:0966	data:0006
data:1465	data:0006
data:1353	data:0006
data:1096	data:0006
data:1802	data:0006
data:1150	data:0006
