id	method	protocol	rank	event_ts
DATA_EVENT.00011805	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011808	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011809	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011812	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00011813	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00011816	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-16
DATA_EVENT.00011817	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-16
DATA_EVENT.00011820	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-12
DATA_EVENT.00011821	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-12
DATA_EVENT.00011824	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011825	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011828	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011829	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011832	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00011833	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00011836	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-12
DATA_EVENT.00011837	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-12
DATA_EVENT.00011840	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011841	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011844	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00011845	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00011848	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011849	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011852	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011853	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011856	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011857	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011860	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011861	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011864	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011865	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011868	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011869	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011872	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011873	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011876	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-12
DATA_EVENT.00011877	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-12
DATA_EVENT.00011880	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011881	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011884	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011885	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011888	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011889	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011892	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011893	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011896	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-16
DATA_EVENT.00011897	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-16
DATA_EVENT.00011900	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-16
DATA_EVENT.00011901	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-16
DATA_EVENT.00011904	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-13
DATA_EVENT.00011905	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-13
DATA_EVENT.00011908	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011909	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011912	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011913	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011916	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-04-01
DATA_EVENT.00011917	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-04-01
DATA_EVENT.00011920	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-16
DATA_EVENT.00011921	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-16
DATA_EVENT.00011924	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-05
DATA_EVENT.00011925	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-05
DATA_EVENT.00011928	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-12-11
DATA_EVENT.00011929	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-12-11
DATA_EVENT.00011932	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011933	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011936	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00011937	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00011940	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011941	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011944	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011945	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011948	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00011949	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00011952	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011953	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011956	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-04
DATA_EVENT.00011957	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-04
DATA_EVENT.00011960	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011961	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011964	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-12
DATA_EVENT.00011965	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-12
DATA_EVENT.00011968	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011969	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011972	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-12-13
DATA_EVENT.00011973	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-12-13
DATA_EVENT.00011976	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-04
DATA_EVENT.00011977	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-04
DATA_EVENT.00011980	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00011981	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00011984	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011985	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011988	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011989	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011992	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011993	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00011996	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00011997	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012000	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012001	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012004	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2013-12-17
DATA_EVENT.00012005	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2013-12-17
DATA_EVENT.00012008	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012009	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012012	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012013	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012016	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00012017	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00012020	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012021	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012024	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012025	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012028	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00012029	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00012032	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00012033	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00012036	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00012037	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00012040	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012041	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012044	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012045	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012048	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012049	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012052	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012053	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012056	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012057	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012060	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012061	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012064	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012065	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012068	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012069	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012072	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00012073	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00012076	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012077	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012080	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-22
DATA_EVENT.00012081	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-22
DATA_EVENT.00012084	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-12
DATA_EVENT.00012085	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-12
DATA_EVENT.00012088	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-05
DATA_EVENT.00012089	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-05
DATA_EVENT.00012092	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012093	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012096	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-16
DATA_EVENT.00012097	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-16
DATA_EVENT.00012100	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-16
DATA_EVENT.00012101	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-16
DATA_EVENT.00012104	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-13
DATA_EVENT.00012105	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-13
DATA_EVENT.00012108	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012109	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012112	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-13
DATA_EVENT.00012113	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-13
DATA_EVENT.00012116	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012117	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012120	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-13
DATA_EVENT.00012121	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-13
DATA_EVENT.00012124	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-13
DATA_EVENT.00012125	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-13
DATA_EVENT.00012128	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012129	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012132	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012133	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012136	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012137	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012140	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012141	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012144	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012145	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012148	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012149	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012152	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012153	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012156	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012157	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012160	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012161	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012164	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012165	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012168	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012169	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012172	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012173	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012176	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012177	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012180	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012181	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012184	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2015-01-09
DATA_EVENT.00012185	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2015-01-09
DATA_EVENT.00012188	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012189	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012192	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-07-02
DATA_EVENT.00012193	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-07-02
DATA_EVENT.00012196	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012197	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012200	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012201	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012204	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012205	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012208	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012209	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012212	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012213	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012216	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012217	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012220	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012221	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012224	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012225	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012228	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00012229	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00012232	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012233	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012236	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-27
DATA_EVENT.00012237	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-27
DATA_EVENT.00012240	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012241	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012244	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012245	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012248	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-04
DATA_EVENT.00012249	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-04
DATA_EVENT.00012252	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-05
DATA_EVENT.00012253	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-05
DATA_EVENT.00012256	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012257	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012260	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-20
DATA_EVENT.00012261	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-20
DATA_EVENT.00012264	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-23
DATA_EVENT.00012265	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-23
DATA_EVENT.00012268	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-04
DATA_EVENT.00012269	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-04
DATA_EVENT.00012272	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-04
DATA_EVENT.00012273	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-04
DATA_EVENT.00012276	http://purl.obolibrary.org/obo/OBI_0600047	PROTOCOL_ID.0	0	2014-03-12
DATA_EVENT.00012277	http://purl.obolibrary.org/obo/OBI_0002567	PROTOCOL_ID.0	1	2014-03-12
