BioSampleID	DataEventID
GTEX-X4LF-1726-SM-3NMBZ	DATA_EVENT.00041476
GTEX-X4XX-0004-SM-5URCR	DATA_EVENT.00053248
GTEX-X4XX-0005-SM-3NMCS	DATA_EVENT.00041480
GTEX-X4XX-0008-SM-46MVK	DATA_EVENT.00041484
GTEX-X4XX-0011-R10B-SM-46MWO	DATA_EVENT.00041488
GTEX-X4XX-0011-R11A-SM-46MWQ	DATA_EVENT.00041492
GTEX-X4XX-0011-R1B-SM-3P622	DATA_EVENT.00041496
GTEX-X4XX-0011-R2A-SM-3P623	DATA_EVENT.00041500
GTEX-X4XX-0011-R3B-SM-46MWK	DATA_EVENT.00041504
GTEX-X4XX-0011-R4B-SM-46MWL	DATA_EVENT.00041508
GTEX-X4XX-0011-R5A-SM-46MWN	DATA_EVENT.00041512
GTEX-X4XX-0011-R6B-SM-46MWP	DATA_EVENT.00041516
GTEX-X4XX-0011-R7A-SM-46MWR	DATA_EVENT.00041520
GTEX-X4XX-0011-R8B-SM-46MWM	DATA_EVENT.00041524
GTEX-X4XX-0126-SM-3NMC2	DATA_EVENT.00041528
GTEX-X4XX-0626-SM-3NMC1	DATA_EVENT.00041532
GTEX-X4XX-0726-SM-4QARS	DATA_EVENT.00041536
GTEX-X4XX-0926-SM-46MV7	DATA_EVENT.00041540
GTEX-X4XX-1026-SM-4QARO	DATA_EVENT.00041544
GTEX-X4XX-1126-SM-3NMBY	DATA_EVENT.00041548
GTEX-X4XX-2926-SM-3NMB1	DATA_EVENT.00041552
GTEX-X4XX-3026-SM-3NMB2	DATA_EVENT.00041556
GTEX-X4XY-0002-SM-5URBG	DATA_EVENT.00053252
GTEX-X4XY-0006-SM-46MV2	DATA_EVENT.00041560
GTEX-X4XY-0008-SM-46MVL	DATA_EVENT.00041564
GTEX-X4XY-0011-R10B-SM-46MWS	DATA_EVENT.00041568
GTEX-X4XY-0011-R6B-SM-46MVB	DATA_EVENT.00041572
GTEX-X4XY-0011-R8A-SM-46MVC	DATA_EVENT.00041576
GTEX-X4XY-0226-SM-4E3IZ	DATA_EVENT.00041580
GTEX-X4XY-0326-SM-46MVZ	DATA_EVENT.00041584
GTEX-X4XY-0526-SM-46MW1	DATA_EVENT.00041588
GTEX-X4XY-0626-SM-4E3IN	DATA_EVENT.00041592
GTEX-X4XY-0826-SM-4E3JM	DATA_EVENT.00041596
GTEX-X4XY-0926-SM-4E3JD	DATA_EVENT.00041600
GTEX-X4XY-1026-SM-46MVX	DATA_EVENT.00041604
GTEX-X4XY-1526-SM-4QASE	DATA_EVENT.00041608
GTEX-X4XY-1626-SM-46MVN	DATA_EVENT.00041612
GTEX-X4XY-1726-SM-46MVO	DATA_EVENT.00041616
GTEX-X585-0002-SM-46MVA	DATA_EVENT.00041620
GTEX-X585-0003-SM-5URCW	DATA_EVENT.00053256
GTEX-X585-0005-SM-46MV3	DATA_EVENT.00041624
GTEX-X585-0008-SM-46MU4	DATA_EVENT.00041628
GTEX-X585-0011-R10A-SM-46MUY	DATA_EVENT.00041632
GTEX-X585-0011-R11B-SM-46MUZ	DATA_EVENT.00041636
GTEX-X585-0011-R1B-SM-46MVE	DATA_EVENT.00041640
GTEX-X585-0011-R2B-SM-46MVF	DATA_EVENT.00041644
GTEX-X585-0011-R3B-SM-46MVG	DATA_EVENT.00041648
GTEX-X585-0011-R4B-SM-46MVH	DATA_EVENT.00041652
GTEX-X585-0011-R5A-SM-46MVI	DATA_EVENT.00041656
GTEX-X585-0011-R6A-SM-46MVJ	DATA_EVENT.00041660
GTEX-X585-0011-R8A-SM-46MUX	DATA_EVENT.00041664
GTEX-X585-0226-SM-4QAS2	DATA_EVENT.00041668
GTEX-X585-0426-SM-4E3JZ	DATA_EVENT.00041672
GTEX-X585-1026-SM-46MW6	DATA_EVENT.00041676
GTEX-X585-1226-SM-46MW7	DATA_EVENT.00041680
GTEX-X585-1426-SM-4E3JO	DATA_EVENT.00041684
GTEX-X585-1826-SM-4QAS3	DATA_EVENT.00041688
GTEX-X585-2426-SM-46MW2	DATA_EVENT.00041692
GTEX-X585-2526-SM-4QAS1	DATA_EVENT.00041696
GTEX-X585-3026-SM-46MWF	DATA_EVENT.00041700
GTEX-X585-3126-SM-4QASH	DATA_EVENT.00041704
GTEX-X5EB-0001-SM-5URCX	DATA_EVENT.00053260
GTEX-X5EB-0004-SM-46MWA	DATA_EVENT.00041708
GTEX-X5EB-0006-SM-46MV5	DATA_EVENT.00041712
GTEX-X5EB-0008-SM-46MU3	DATA_EVENT.00041716
GTEX-X5EB-0326-SM-4QASF	DATA_EVENT.00041720
GTEX-X5EB-0426-SM-46MVY	DATA_EVENT.00041724
GTEX-X5EB-0526-SM-46MVP	DATA_EVENT.00041728
GTEX-X5EB-0626-SM-46MVQ	DATA_EVENT.00041732
GTEX-X5EB-0726-SM-46MVR	DATA_EVENT.00041736
GTEX-X5EB-0826-SM-46MVS	DATA_EVENT.00041740
GTEX-X5EB-0926-SM-46MVT	DATA_EVENT.00041744
GTEX-X5EB-1026-SM-46MVU	DATA_EVENT.00041748
GTEX-X5EB-1126-SM-46MVV	DATA_EVENT.00041752
GTEX-X5EB-1426-SM-46MVW	DATA_EVENT.00041756
GTEX-X5EB-1526-SM-4E3JC	DATA_EVENT.00041760
GTEX-X5EB-1626-SM-4E3IV	DATA_EVENT.00041764
GTEX-X5EB-1726-SM-4E3J7	DATA_EVENT.00041768
GTEX-X5EB-1826-SM-4E3K8	DATA_EVENT.00041772
GTEX-X5EB-1926-SM-4E3IW	DATA_EVENT.00041776
GTEX-X5EB-2026-SM-4E3KA	DATA_EVENT.00041780
GTEX-X5EB-2226-SM-46MW4	DATA_EVENT.00041784
GTEX-X5EB-2326-SM-46MW5	DATA_EVENT.00041788
GTEX-X5EB-2426-SM-4E3HX	DATA_EVENT.00041792
GTEX-X5EB-2526-SM-4E3HY	DATA_EVENT.00041796
GTEX-X5EB-2626-SM-4E3HZ	DATA_EVENT.00041800
GTEX-X62O-0001-SM-5URD5	DATA_EVENT.00053264
GTEX-X62O-0005-SM-46MV1	DATA_EVENT.00041804
GTEX-X62O-0008-SM-46MU5	DATA_EVENT.00041808
GTEX-X62O-0126-SM-4E3JN	DATA_EVENT.00041812
GTEX-X62O-0226-SM-4E3JB	DATA_EVENT.00041816
GTEX-X62O-0826-SM-46MW8	DATA_EVENT.00041820
GTEX-X62O-1626-SM-46MW9	DATA_EVENT.00041824
GTEX-X62O-2226-SM-46MW3	DATA_EVENT.00041828
GTEX-X638-0003-SM-47JZ1	DATA_EVENT.00041832
GTEX-X638-0005-SM-47JX6	DATA_EVENT.00041836
GTEX-X638-0008-SM-47JZ7	DATA_EVENT.00041840
GTEX-X638-0126-SM-47JZ8	DATA_EVENT.00041844
GTEX-X638-0226-SM-47JZ9	DATA_EVENT.00041848
GTEX-X638-0326-SM-47JY1	DATA_EVENT.00041852
GTEX-X638-0426-SM-47JY2	DATA_EVENT.00041856
GTEX-X88G-0004-SM-47JZ6	DATA_EVENT.00041860
GTEX-X88G-0006-SM-47JX5	DATA_EVENT.00041864
GTEX-X88G-0008-SM-47JWN	DATA_EVENT.00041868
GTEX-X88G-0126-SM-47JZ3	DATA_EVENT.00041872
GTEX-X88G-0226-SM-4GIE4	DATA_EVENT.00041876
GTEX-X88G-0326-SM-47JZ4	DATA_EVENT.00041880
GTEX-X88G-0426-SM-47JZ5	DATA_EVENT.00041884
GTEX-X8HC-0003-SM-5URDI	DATA_EVENT.00053268
GTEX-X8HC-0006-SM-46MV6	DATA_EVENT.00041888
GTEX-X8HC-0008-SM-46MU6	DATA_EVENT.00041892
GTEX-X8HC-0126-SM-4E3JW	DATA_EVENT.00041896
GTEX-X8HC-0226-SM-4E3K1	DATA_EVENT.00041900
GTEX-X8HC-0526-SM-4E3JA	DATA_EVENT.00041904
GTEX-X8HC-0626-SM-4E3HQ	DATA_EVENT.00041908
GTEX-X8HC-0726-SM-46MWG	DATA_EVENT.00041912
GTEX-X8HC-1026-SM-46MWH	DATA_EVENT.00041916
GTEX-X8HC-1326-SM-46MWB	DATA_EVENT.00041920
GTEX-X8HC-1426-SM-46MWC	DATA_EVENT.00041924
GTEX-X8HC-1526-SM-46MWD	DATA_EVENT.00041928
GTEX-X8HC-1626-SM-46MWE	DATA_EVENT.00041932
GTEX-X8HC-2326-SM-4QAS4	DATA_EVENT.00041936
GTEX-X8HC-2726-SM-46MUA	DATA_EVENT.00041940
GTEX-X8HC-2826-SM-46MWJ	DATA_EVENT.00041944
GTEX-XAJ8-0001-SM-5URBF	DATA_EVENT.00053272
GTEX-XAJ8-0006-SM-46MVM	DATA_EVENT.00041948
GTEX-XAJ8-0008-SM-46MU7	DATA_EVENT.00041952
GTEX-XAJ8-0126-SM-47JYG	DATA_EVENT.00041956
GTEX-XAJ8-0226-SM-4GIB2	DATA_EVENT.00041960
GTEX-XAJ8-0326-SM-47JYI	DATA_EVENT.00041964
GTEX-XAJ8-0426-SM-47JYJ	DATA_EVENT.00041968
GTEX-XAJ8-0526-SM-47JYK	DATA_EVENT.00041972
GTEX-XAJ8-0626-SM-47JY4	DATA_EVENT.00041976
GTEX-XAJ8-0726-SM-47JY5	DATA_EVENT.00041980
GTEX-XAJ8-0826-SM-47JY6	DATA_EVENT.00041984
GTEX-XAJ8-0926-SM-47JXZ	DATA_EVENT.00041988
GTEX-XAJ8-1026-SM-47JY9	DATA_EVENT.00041992
GTEX-XAJ8-1126-SM-47JYA	DATA_EVENT.00041996
GTEX-XAJ8-1226-SM-47JYS	DATA_EVENT.00042000
GTEX-XAJ8-1326-SM-47JYT	DATA_EVENT.00042004
GTEX-XAJ8-1426-SM-47JYM	DATA_EVENT.00042008
GTEX-XBEC-0002-SM-5SOEV	DATA_EVENT.00053276
GTEX-XBEC-0006-SM-4AT5T	DATA_EVENT.00042012
GTEX-XBEC-0008-SM-4AT3X	DATA_EVENT.00042016
GTEX-XBEC-0126-SM-4GIDT	DATA_EVENT.00042020
GTEX-XBEC-0326-SM-4AT4M	DATA_EVENT.00042024
GTEX-XBEC-0426-SM-4QART	DATA_EVENT.00042028
GTEX-XBEC-0526-SM-4QARU	DATA_EVENT.00042032
GTEX-XBEC-0626-SM-4QARY	DATA_EVENT.00042036
GTEX-XBEC-0726-SM-4QARZ	DATA_EVENT.00042040
GTEX-XBEC-1026-SM-4QASM	DATA_EVENT.00042044
GTEX-XBEC-1226-SM-4AT65	DATA_EVENT.00042048
GTEX-XBEC-1326-SM-4AT69	DATA_EVENT.00042052
GTEX-XBEC-1526-SM-4AT68	DATA_EVENT.00042056
GTEX-XBEC-1826-SM-4QASN	DATA_EVENT.00042060
GTEX-XBED-0003-SM-47JWP	DATA_EVENT.00042064
GTEX-XBED-0004-SM-5URD9	DATA_EVENT.00053280
GTEX-XBED-0006-SM-47JXO	DATA_EVENT.00042068
GTEX-XBED-0008-SM-47JWO	DATA_EVENT.00042072
GTEX-XBED-0126-SM-47JY7	DATA_EVENT.00042076
GTEX-XBED-0226-SM-47JY8	DATA_EVENT.00042080
GTEX-XBED-0526-SM-47JY3	DATA_EVENT.00042084
GTEX-XBED-0726-SM-4GIAR	DATA_EVENT.00042088
GTEX-XBED-0826-SM-47JYC	DATA_EVENT.00042092
GTEX-XBED-0926-SM-48TCE	DATA_EVENT.00042096
GTEX-XBED-1026-SM-48TCB	DATA_EVENT.00042100
GTEX-XBED-1126-SM-48TCF	DATA_EVENT.00042104
GTEX-XBED-1226-SM-4AT5V	DATA_EVENT.00042108
GTEX-XBED-1326-SM-4AT4F	DATA_EVENT.00042112
GTEX-XBED-1426-SM-4AT4G	DATA_EVENT.00042116
GTEX-XBED-1526-SM-4AT5W	DATA_EVENT.00042120
GTEX-XBED-1626-SM-47JYN	DATA_EVENT.00042124
GTEX-XBED-1726-SM-47JYO	DATA_EVENT.00042128
GTEX-XBED-1926-SM-47JYP	DATA_EVENT.00042132
GTEX-XBED-2026-SM-4AT5D	DATA_EVENT.00042136
GTEX-XBED-2226-SM-47JYQ	DATA_EVENT.00042140
GTEX-XBED-2326-SM-47JYR	DATA_EVENT.00042144
GTEX-XBED-2426-SM-4AT4O	DATA_EVENT.00042148
GTEX-XBED-2526-SM-47JYD	DATA_EVENT.00042152
GTEX-XBED-2626-SM-4E3J5	DATA_EVENT.00042156
GTEX-XBEW-0001-SM-7DLG7	DATA_EVENT.00053284
GTEX-XBEW-0002-SM-4AT5O	DATA_EVENT.00042160
GTEX-XBEW-0006-SM-4AT4E	DATA_EVENT.00042164
GTEX-XBEW-0008-SM-4AT3Y	DATA_EVENT.00042168
GTEX-XBEW-0126-SM-4AT66	DATA_EVENT.00042172
GTEX-XBEW-0226-SM-4AT6A	DATA_EVENT.00042176
GTEX-XBEW-0526-SM-4QASO	DATA_EVENT.00042180
GTEX-XBEW-0626-SM-4QASP	DATA_EVENT.00042184
GTEX-XBEW-0726-SM-4QARX	DATA_EVENT.00042188
GTEX-XBEW-0826-SM-4QASQ	DATA_EVENT.00042192
GTEX-XBEW-0926-SM-4QASR	DATA_EVENT.00042196
GTEX-XBEW-1026-SM-4QARV	DATA_EVENT.00042200
GTEX-XBEW-1126-SM-4QARW	DATA_EVENT.00042204
GTEX-XBEW-1326-SM-4AT63	DATA_EVENT.00042208
GTEX-XBEW-1426-SM-4AT4J	DATA_EVENT.00042212
GTEX-XBEW-1526-SM-4AT4K	DATA_EVENT.00042216
GTEX-XBEW-1626-SM-4SOJP	DATA_EVENT.00042220
GTEX-XBEW-1726-SM-4RGMA	DATA_EVENT.00042224
GTEX-XBEW-1826-SM-4RTWX	DATA_EVENT.00042228
GTEX-XBEW-1926-SM-4SOJO	DATA_EVENT.00042232
GTEX-XGQ4-0001-SM-5SOEG	DATA_EVENT.00053288
GTEX-XGQ4-0004-SM-4AT5S	DATA_EVENT.00042236
GTEX-XGQ4-0005-SM-4AT5U	DATA_EVENT.00042240
GTEX-XGQ4-0008-SM-4AT3Z	DATA_EVENT.00042244
GTEX-XGQ4-0126-SM-4AT4H	DATA_EVENT.00042248
GTEX-XGQ4-0226-SM-4GIDS	DATA_EVENT.00042252
GTEX-XGQ4-0326-SM-4GIEE	DATA_EVENT.00042256
GTEX-XGQ4-0426-SM-4AT4I	DATA_EVENT.00042260
GTEX-XGQ4-0526-SM-4AT6C	DATA_EVENT.00042264
GTEX-XGQ4-0626-SM-4AT56	DATA_EVENT.00042268
GTEX-XGQ4-0826-SM-4AT4T	DATA_EVENT.00042272
GTEX-XGQ4-0926-SM-4AT4U	DATA_EVENT.00042276
GTEX-XGQ4-1026-SM-4AT4L	DATA_EVENT.00042280
GTEX-XGQ4-1226-SM-4AT67	DATA_EVENT.00042284
GTEX-XGQ4-1326-SM-4GIDU	DATA_EVENT.00042288
GTEX-XGQ4-1526-SM-4AT6H	DATA_EVENT.00042292
GTEX-XGQ4-1626-SM-4AT6J	DATA_EVENT.00042296
GTEX-XGQ4-1726-SM-4RH4G	DATA_EVENT.00042300
GTEX-XGQ4-1826-SM-4AT6F	DATA_EVENT.00042304
GTEX-XGQ4-2026-SM-4AT6G	DATA_EVENT.00042308
GTEX-XGQ4-2226-SM-4AT4Y	DATA_EVENT.00042312
GTEX-XGQ4-2326-SM-4AT53	DATA_EVENT.00042316
GTEX-XGQ4-2426-SM-4AT55	DATA_EVENT.00042320
GTEX-XGQ4-2526-SM-4AT57	DATA_EVENT.00042324
GTEX-XGQ4-2626-SM-4AT6B	DATA_EVENT.00042328
GTEX-XK95-0005-SM-4AT4S	DATA_EVENT.00042332
GTEX-XK95-0008-SM-4AT5G	DATA_EVENT.00042336
GTEX-XK95-0226-SM-4AT58	DATA_EVENT.00042340
GTEX-XK95-0426-SM-4AT4R	DATA_EVENT.00042344
GTEX-XK95-1026-SM-4GIDV	DATA_EVENT.00042348
GTEX-XK95-2726-SM-4V6G6	DATA_EVENT.00042352
GTEX-XLM4-0004-SM-4AT5I	DATA_EVENT.00042356
GTEX-XLM4-0005-SM-4AT4P	DATA_EVENT.00042360
GTEX-XLM4-0008-SM-4AT4W	DATA_EVENT.00042364
GTEX-XLM4-0011-R10A-SM-4AT5P	DATA_EVENT.00042368
GTEX-XLM4-0011-R11A-SM-4AT46	DATA_EVENT.00042372
GTEX-XLM4-0011-R2B-SM-4AT5Z	DATA_EVENT.00042376
GTEX-XLM4-0011-R3B-SM-4AT6E	DATA_EVENT.00042380
GTEX-XLM4-0011-R4B-SM-4AT5C	DATA_EVENT.00042384
GTEX-XLM4-0011-R6A-SM-4AT4B	DATA_EVENT.00042388
GTEX-XLM4-0011-R7A-SM-4AT5L	DATA_EVENT.00042392
GTEX-XLM4-0011-R8A-SM-4AT44	DATA_EVENT.00042396
GTEX-XLM4-0011-R9A-SM-4AT45	DATA_EVENT.00042400
GTEX-XLM4-0226-SM-4AT4N	DATA_EVENT.00042404
GTEX-XLM4-0426-SM-4AT54	DATA_EVENT.00042408
GTEX-XLM4-0726-SM-4AT64	DATA_EVENT.00042412
GTEX-XLM4-1026-SM-4AT51	DATA_EVENT.00042416
GTEX-XLM4-1526-SM-4AT6D	DATA_EVENT.00042420
GTEX-XLM4-2026-SM-4AT4X	DATA_EVENT.00042424
GTEX-XLM4-2326-SM-4TT2D	DATA_EVENT.00042428
GTEX-XLM4-2926-SM-4AT59	DATA_EVENT.00042432
GTEX-XLM4-3026-SM-4AT6L	DATA_EVENT.00042436
GTEX-XLM4-3126-SM-4AT6M	DATA_EVENT.00042440
GTEX-XMD1-0004-SM-7DLGN	DATA_EVENT.00053292
GTEX-XMD1-0006-SM-4AT4Q	DATA_EVENT.00042444
GTEX-XMD1-0008-SM-4AT41	DATA_EVENT.00042448
GTEX-XMD1-0011-R10A-SM-4AT4A	DATA_EVENT.00042452
GTEX-XMD1-0011-R11A-SM-4AT5J	DATA_EVENT.00042456
GTEX-XMD1-0011-R1A-SM-4AT4C	DATA_EVENT.00042460
GTEX-XMD1-0011-R2B-SM-4AT5N	DATA_EVENT.00042464
GTEX-XMD1-0011-R3B-SM-4AT5R	DATA_EVENT.00042468
GTEX-XMD1-0011-R5A-SM-4AT47	DATA_EVENT.00042472
GTEX-XMD1-0011-R6A-SM-4AT5K	DATA_EVENT.00042476
GTEX-XMD1-0011-R8A-SM-4AT48	DATA_EVENT.00042480
GTEX-XMD1-0011-R9A-SM-4AT49	DATA_EVENT.00042484
GTEX-XMD1-0526-SM-4AT4Z	DATA_EVENT.00042488
GTEX-XMD1-0826-SM-4AT52	DATA_EVENT.00042492
GTEX-XMD1-2826-SM-4AT5F	DATA_EVENT.00042496
GTEX-XMD1-2926-SM-4AT42	DATA_EVENT.00042500
GTEX-XMD2-0001-SM-7DLGS	DATA_EVENT.00053296
GTEX-XMD2-0006-SM-4WWEG	DATA_EVENT.00042504
GTEX-XMD2-0008-SM-4WWE7	DATA_EVENT.00042508
GTEX-XMD2-0126-SM-4YCDU	DATA_EVENT.00042512
GTEX-XMD2-0226-SM-4WWEE	DATA_EVENT.00042516
GTEX-XMD2-0326-SM-4YCD6	DATA_EVENT.00042520
GTEX-XMD2-0526-SM-4YCDI	DATA_EVENT.00042524
GTEX-XMD2-0926-SM-4WWEF	DATA_EVENT.00042528
GTEX-XMD2-1026-SM-4WWE8	DATA_EVENT.00042532
GTEX-XMD2-1326-SM-4YCET	DATA_EVENT.00042536
GTEX-XMD2-2126-SM-4YCF8	DATA_EVENT.00042540
GTEX-XMD3-0003-SM-7DRQ7	DATA_EVENT.00053300
GTEX-XMD3-0006-SM-4AT5X	DATA_EVENT.00042544
GTEX-XMD3-0008-SM-4AT4V	DATA_EVENT.00042548
GTEX-XMD3-2326-SM-4AT5H	DATA_EVENT.00042552
GTEX-XMK1-0001-SM-4B64F	DATA_EVENT.00042556
GTEX-XMK1-0003-SM-5URB9	DATA_EVENT.00053304
GTEX-XMK1-0005-SM-4B665	DATA_EVENT.00042560
GTEX-XMK1-0008-SM-4GICF	DATA_EVENT.00042564
GTEX-XMK1-0126-SM-4B65F	DATA_EVENT.00042568
GTEX-XMK1-0226-SM-4B65D	DATA_EVENT.00042572
GTEX-XMK1-0326-SM-4B652	DATA_EVENT.00042576
GTEX-XMK1-0626-SM-4B65A	DATA_EVENT.00042580
GTEX-XMK1-0926-SM-4B66X	DATA_EVENT.00042584
GTEX-XMK1-1026-SM-4B65H	DATA_EVENT.00042588
GTEX-XMK1-1126-SM-4IHJ8	DATA_EVENT.00042592
GTEX-XMK1-1326-SM-4B65Q	DATA_EVENT.00042596
GTEX-XMK1-1726-SM-4B64Z	DATA_EVENT.00042600
GTEX-XMK1-1826-SM-4B66F	DATA_EVENT.00042604
GTEX-XMK1-2026-SM-4B65K	DATA_EVENT.00042608
GTEX-XMK1-2226-SM-4B673	DATA_EVENT.00042612
GTEX-XMK1-2426-SM-4B66I	DATA_EVENT.00042616
GTEX-XMK1-2526-SM-4B666	DATA_EVENT.00042620
GTEX-XMK1-2626-SM-4B65R	DATA_EVENT.00042624
GTEX-XOT4-0001-SM-5URCM	DATA_EVENT.00053308
GTEX-XOT4-0005-SM-4B64S	DATA_EVENT.00042628
GTEX-XOT4-0008-SM-4B664	DATA_EVENT.00042632
GTEX-XOT4-0326-SM-4B66S	DATA_EVENT.00042636
GTEX-XOT4-0426-SM-4B66T	DATA_EVENT.00042640
GTEX-XOT4-0526-SM-4B66O	DATA_EVENT.00042644
GTEX-XOT4-0626-SM-4B66L	DATA_EVENT.00042648
GTEX-XOT4-0726-SM-4GIAW	DATA_EVENT.00042652
GTEX-XOT4-0826-SM-4B66Y	DATA_EVENT.00042656
GTEX-XOT4-1126-SM-4B66E	DATA_EVENT.00042660
GTEX-XOT4-1426-SM-4B65T	DATA_EVENT.00042664
GTEX-XOTO-0002-SM-5URC7	DATA_EVENT.00053312
GTEX-XOTO-0006-SM-4B64T	DATA_EVENT.00042668
GTEX-XOTO-0008-SM-4GICE	DATA_EVENT.00042672
GTEX-XOTO-0011-R11B-SM-4B64O	DATA_EVENT.00042676
GTEX-XOTO-0011-R1B-SM-4B65C	DATA_EVENT.00042680
GTEX-XOTO-0011-R3A-SM-4B64W	DATA_EVENT.00042684
GTEX-XOTO-0011-R5A-SM-4B657	DATA_EVENT.00042688
GTEX-XOTO-0011-R6B-SM-4B65X	DATA_EVENT.00042692
GTEX-XOTO-0011-R7B-SM-4B64R	DATA_EVENT.00042696
GTEX-XOTO-0011-R8A-SM-4B65J	DATA_EVENT.00042700
GTEX-XOTO-0011-R9A-SM-4GICI	DATA_EVENT.00042704
GTEX-XOTO-0126-SM-4B66N	DATA_EVENT.00042708
GTEX-XOTO-0226-SM-4B66H	DATA_EVENT.00042712
GTEX-XOTO-0326-SM-4B66K	DATA_EVENT.00042716
GTEX-XOTO-0426-SM-4B66A	DATA_EVENT.00042720
GTEX-XOTO-0526-SM-4B662	DATA_EVENT.00042724
GTEX-XOTO-0726-SM-4B659	DATA_EVENT.00042728
GTEX-XOTO-0826-SM-4B65O	DATA_EVENT.00042732
GTEX-XOTO-2126-SM-4B64U	DATA_EVENT.00042736
GTEX-XOTO-2826-SM-4B65I	DATA_EVENT.00042740
GTEX-XOTO-2926-SM-4B65G	DATA_EVENT.00042744
GTEX-XOTO-3026-SM-4B65M	DATA_EVENT.00042748
GTEX-XPT6-0001-SM-4B64G	DATA_EVENT.00042752
GTEX-XPT6-0004-SM-5URDL	DATA_EVENT.00053316
GTEX-XPT6-0006-SM-4B66Q	DATA_EVENT.00042756
GTEX-XPT6-0008-SM-4B64Q	DATA_EVENT.00042760
GTEX-XPT6-0126-SM-4B65S	DATA_EVENT.00042764
GTEX-XPT6-0226-SM-4B65L	DATA_EVENT.00042768
GTEX-XPT6-0326-SM-4B66V	DATA_EVENT.00042772
GTEX-XPT6-0426-SM-4B672	DATA_EVENT.00042776
GTEX-XPT6-1626-SM-4B655	DATA_EVENT.00042780
GTEX-XPT6-2026-SM-4B64V	DATA_EVENT.00042784
GTEX-XPT6-2126-SM-4B66P	DATA_EVENT.00042788
GTEX-XPT6-2226-SM-4B66R	DATA_EVENT.00042792
GTEX-XPVG-0003-SM-6UH19	DATA_EVENT.00053320
GTEX-XPVG-0006-SM-4B65Z	DATA_EVENT.00042796
GTEX-XPVG-0008-SM-4GICH	DATA_EVENT.00042800
GTEX-XPVG-0326-SM-4B653	DATA_EVENT.00042804
GTEX-XPVG-0526-SM-4B65N	DATA_EVENT.00042808
GTEX-XPVG-0626-SM-4B65B	DATA_EVENT.00042812
GTEX-XPVG-0726-SM-4B658	DATA_EVENT.00042816
GTEX-XPVG-0826-SM-4B654	DATA_EVENT.00042820
GTEX-XPVG-0926-SM-4B651	DATA_EVENT.00042824
GTEX-XPVG-1026-SM-4B64Y	DATA_EVENT.00042828
GTEX-XPVG-1326-SM-4B65P	DATA_EVENT.00042832
GTEX-XPVG-1426-SM-4B668	DATA_EVENT.00042836
GTEX-XPVG-1526-SM-4B66C	DATA_EVENT.00042840
GTEX-XPVG-1726-SM-4B65W	DATA_EVENT.00042844
GTEX-XPVG-1826-SM-4B64X	DATA_EVENT.00042848
GTEX-XPVG-2026-SM-4B65E	DATA_EVENT.00042852
GTEX-XPVG-2126-SM-4B667	DATA_EVENT.00042856
GTEX-XPVG-2226-SM-4B65U	DATA_EVENT.00042860
GTEX-XPVG-2526-SM-4B66D	DATA_EVENT.00042864
GTEX-XPVG-2626-SM-4B669	DATA_EVENT.00042868
GTEX-XPVG-2726-SM-4B66W	DATA_EVENT.00042872
GTEX-XPVG-2826-SM-4B66J	DATA_EVENT.00042876
GTEX-XPVG-2926-SM-4B66G	DATA_EVENT.00042880
GTEX-XQ3S-0001-SM-4B64K	DATA_EVENT.00042884
GTEX-XQ3S-0002-SM-5JK42	DATA_EVENT.00053324
GTEX-XQ3S-0006-SM-4BOQ4	DATA_EVENT.00042888
GTEX-XQ3S-0008-SM-4GIDZ	DATA_EVENT.00042892
GTEX-XQ3S-0126-SM-4BOO9	DATA_EVENT.00042896
GTEX-XQ3S-0426-SM-4BOOA	DATA_EVENT.00042900
GTEX-XQ3S-0526-SM-4BOQA	DATA_EVENT.00042904
GTEX-XQ3S-0626-SM-4BOOB	DATA_EVENT.00042908
GTEX-XQ3S-0926-SM-4BOPI	DATA_EVENT.00042912
GTEX-XQ3S-1026-SM-4BOPJ	DATA_EVENT.00042916
GTEX-XQ3S-1126-SM-4BOPK	DATA_EVENT.00042920
GTEX-XQ3S-1226-SM-4BOPP	DATA_EVENT.00042924
GTEX-XQ3S-1326-SM-4BOPQ	DATA_EVENT.00042928
GTEX-XQ3S-1426-SM-4BOPR	DATA_EVENT.00042932
GTEX-XQ3S-1526-SM-4BOOC	DATA_EVENT.00042936
GTEX-XQ3S-1626-SM-4WAYN	DATA_EVENT.00042940
GTEX-XQ3S-1726-SM-4BOOD	DATA_EVENT.00042944
GTEX-XQ3S-2426-SM-4WAYB	DATA_EVENT.00042948
GTEX-XQ3S-2526-SM-4BOOG	DATA_EVENT.00042952
GTEX-XQ3S-2726-SM-4BOP2	DATA_EVENT.00042956
GTEX-XQ8I-0001-SM-5JK4O	DATA_EVENT.00053328
GTEX-XQ8I-0006-SM-4BOQ5	DATA_EVENT.00042960
GTEX-XQ8I-0008-SM-4WAWM	DATA_EVENT.00042964
GTEX-XQ8I-0126-SM-4BOPL	DATA_EVENT.00042968
GTEX-XQ8I-0226-SM-4BOPM	DATA_EVENT.00042972
GTEX-XQ8I-0326-SM-4BOPN	DATA_EVENT.00042976
GTEX-XQ8I-0426-SM-4BOPO	DATA_EVENT.00042980
GTEX-XQ8I-0526-SM-4BOPS	DATA_EVENT.00042984
GTEX-XQ8I-0626-SM-4BOPT	DATA_EVENT.00042988
GTEX-XQ8I-0726-SM-4BOPU	DATA_EVENT.00042992
