FileID	DatasetID
FILE_ID.00025947	DATASET.00000003
FILE_ID.00025950	DATASET.00000001
FILE_ID.00025951	DATASET.00000003
FILE_ID.00025954	DATASET.00000001
FILE_ID.00025955	DATASET.00000003
FILE_ID.00025958	DATASET.00000001
FILE_ID.00025959	DATASET.00000003
FILE_ID.00025962	DATASET.00000001
FILE_ID.00025963	DATASET.00000003
FILE_ID.00025966	DATASET.00000001
FILE_ID.00025967	DATASET.00000003
FILE_ID.00025970	DATASET.00000001
FILE_ID.00025971	DATASET.00000003
FILE_ID.00025974	DATASET.00000001
FILE_ID.00025975	DATASET.00000003
FILE_ID.00025978	DATASET.00000001
FILE_ID.00025979	DATASET.00000003
FILE_ID.00025982	DATASET.00000001
FILE_ID.00025983	DATASET.00000003
FILE_ID.00025986	DATASET.00000001
FILE_ID.00025987	DATASET.00000003
FILE_ID.00025990	DATASET.00000001
FILE_ID.00025991	DATASET.00000003
FILE_ID.00025994	DATASET.00000001
FILE_ID.00025995	DATASET.00000003
FILE_ID.00025998	DATASET.00000001
FILE_ID.00025999	DATASET.00000003
FILE_ID.00026002	DATASET.00000001
FILE_ID.00026003	DATASET.00000003
FILE_ID.00026006	DATASET.00000001
FILE_ID.00026007	DATASET.00000003
FILE_ID.00026010	DATASET.00000001
FILE_ID.00026011	DATASET.00000003
FILE_ID.00026014	DATASET.00000001
FILE_ID.00026015	DATASET.00000003
FILE_ID.00026018	DATASET.00000001
FILE_ID.00026019	DATASET.00000003
FILE_ID.00026022	DATASET.00000001
FILE_ID.00026023	DATASET.00000003
FILE_ID.00026026	DATASET.00000001
FILE_ID.00026027	DATASET.00000003
FILE_ID.00026030	DATASET.00000001
FILE_ID.00026031	DATASET.00000003
FILE_ID.00026034	DATASET.00000001
FILE_ID.00026035	DATASET.00000003
FILE_ID.00026038	DATASET.00000001
FILE_ID.00026039	DATASET.00000003
FILE_ID.00026042	DATASET.00000001
FILE_ID.00026043	DATASET.00000003
FILE_ID.00026046	DATASET.00000001
FILE_ID.00026047	DATASET.00000003
FILE_ID.00026050	DATASET.00000001
FILE_ID.00026051	DATASET.00000003
FILE_ID.00026054	DATASET.00000001
FILE_ID.00026055	DATASET.00000003
FILE_ID.00026058	DATASET.00000001
FILE_ID.00026059	DATASET.00000003
FILE_ID.00026062	DATASET.00000001
FILE_ID.00026063	DATASET.00000003
FILE_ID.00026066	DATASET.00000001
FILE_ID.00026067	DATASET.00000003
FILE_ID.00026070	DATASET.00000001
FILE_ID.00026071	DATASET.00000003
FILE_ID.00026074	DATASET.00000001
FILE_ID.00026075	DATASET.00000003
FILE_ID.00026078	DATASET.00000001
FILE_ID.00026079	DATASET.00000003
FILE_ID.00026082	DATASET.00000001
FILE_ID.00026083	DATASET.00000003
FILE_ID.00026086	DATASET.00000001
FILE_ID.00026087	DATASET.00000003
FILE_ID.00026090	DATASET.00000001
FILE_ID.00026091	DATASET.00000003
FILE_ID.00026094	DATASET.00000001
FILE_ID.00026095	DATASET.00000003
FILE_ID.00026098	DATASET.00000001
FILE_ID.00026099	DATASET.00000003
FILE_ID.00026102	DATASET.00000001
FILE_ID.00026103	DATASET.00000003
FILE_ID.00026106	DATASET.00000001
FILE_ID.00026107	DATASET.00000003
FILE_ID.00026110	DATASET.00000001
FILE_ID.00026111	DATASET.00000003
FILE_ID.00026114	DATASET.00000001
FILE_ID.00026115	DATASET.00000003
FILE_ID.00026118	DATASET.00000001
FILE_ID.00026119	DATASET.00000003
FILE_ID.00026122	DATASET.00000001
FILE_ID.00026123	DATASET.00000003
FILE_ID.00026126	DATASET.00000001
FILE_ID.00026127	DATASET.00000003
FILE_ID.00026130	DATASET.00000001
FILE_ID.00026131	DATASET.00000003
FILE_ID.00026134	DATASET.00000001
FILE_ID.00026135	DATASET.00000003
FILE_ID.00026138	DATASET.00000001
FILE_ID.00026139	DATASET.00000003
FILE_ID.00026142	DATASET.00000001
FILE_ID.00026143	DATASET.00000003
FILE_ID.00026146	DATASET.00000001
FILE_ID.00026147	DATASET.00000003
FILE_ID.00026150	DATASET.00000001
FILE_ID.00026151	DATASET.00000003
FILE_ID.00026154	DATASET.00000001
FILE_ID.00026155	DATASET.00000003
FILE_ID.00026158	DATASET.00000001
FILE_ID.00026159	DATASET.00000003
FILE_ID.00026162	DATASET.00000001
FILE_ID.00026163	DATASET.00000003
FILE_ID.00026166	DATASET.00000001
FILE_ID.00026167	DATASET.00000003
FILE_ID.00026170	DATASET.00000001
FILE_ID.00026171	DATASET.00000003
FILE_ID.00026174	DATASET.00000001
FILE_ID.00026175	DATASET.00000003
FILE_ID.00026178	DATASET.00000001
FILE_ID.00026179	DATASET.00000003
FILE_ID.00026182	DATASET.00000001
FILE_ID.00026183	DATASET.00000003
FILE_ID.00026186	DATASET.00000001
FILE_ID.00026187	DATASET.00000003
FILE_ID.00026190	DATASET.00000001
FILE_ID.00026191	DATASET.00000003
FILE_ID.00026194	DATASET.00000001
FILE_ID.00026195	DATASET.00000003
FILE_ID.00026198	DATASET.00000001
FILE_ID.00026199	DATASET.00000003
FILE_ID.00026202	DATASET.00000001
FILE_ID.00026203	DATASET.00000003
FILE_ID.00026206	DATASET.00000001
FILE_ID.00026207	DATASET.00000003
FILE_ID.00026210	DATASET.00000001
FILE_ID.00026211	DATASET.00000003
FILE_ID.00026214	DATASET.00000001
FILE_ID.00026215	DATASET.00000003
FILE_ID.00026218	DATASET.00000001
FILE_ID.00026219	DATASET.00000003
FILE_ID.00026222	DATASET.00000001
FILE_ID.00026223	DATASET.00000003
FILE_ID.00026226	DATASET.00000001
FILE_ID.00026227	DATASET.00000003
FILE_ID.00026230	DATASET.00000001
FILE_ID.00026231	DATASET.00000003
FILE_ID.00026234	DATASET.00000001
FILE_ID.00026235	DATASET.00000003
FILE_ID.00026238	DATASET.00000001
FILE_ID.00026239	DATASET.00000003
FILE_ID.00026242	DATASET.00000001
FILE_ID.00026243	DATASET.00000003
FILE_ID.00026246	DATASET.00000001
FILE_ID.00026247	DATASET.00000003
FILE_ID.00026250	DATASET.00000001
FILE_ID.00026251	DATASET.00000003
FILE_ID.00026254	DATASET.00000001
FILE_ID.00026255	DATASET.00000003
FILE_ID.00026258	DATASET.00000001
FILE_ID.00026259	DATASET.00000003
FILE_ID.00026262	DATASET.00000001
FILE_ID.00026263	DATASET.00000003
FILE_ID.00026266	DATASET.00000001
FILE_ID.00026267	DATASET.00000003
FILE_ID.00026270	DATASET.00000001
FILE_ID.00026271	DATASET.00000003
FILE_ID.00026274	DATASET.00000001
FILE_ID.00026275	DATASET.00000003
FILE_ID.00026278	DATASET.00000001
FILE_ID.00026279	DATASET.00000003
FILE_ID.00026282	DATASET.00000001
FILE_ID.00026283	DATASET.00000003
FILE_ID.00026286	DATASET.00000001
FILE_ID.00026287	DATASET.00000003
FILE_ID.00026290	DATASET.00000001
FILE_ID.00026291	DATASET.00000003
FILE_ID.00026294	DATASET.00000001
FILE_ID.00026295	DATASET.00000003
FILE_ID.00026298	DATASET.00000001
FILE_ID.00026299	DATASET.00000003
FILE_ID.00026302	DATASET.00000001
FILE_ID.00026303	DATASET.00000003
FILE_ID.00026306	DATASET.00000001
FILE_ID.00026307	DATASET.00000003
FILE_ID.00026310	DATASET.00000001
FILE_ID.00026311	DATASET.00000003
FILE_ID.00026314	DATASET.00000001
FILE_ID.00026315	DATASET.00000003
FILE_ID.00026318	DATASET.00000001
FILE_ID.00026319	DATASET.00000003
FILE_ID.00026322	DATASET.00000001
FILE_ID.00026323	DATASET.00000003
FILE_ID.00026326	DATASET.00000001
FILE_ID.00026327	DATASET.00000003
FILE_ID.00026330	DATASET.00000001
FILE_ID.00026331	DATASET.00000003
FILE_ID.00026334	DATASET.00000001
FILE_ID.00026335	DATASET.00000003
FILE_ID.00026338	DATASET.00000001
FILE_ID.00026339	DATASET.00000003
FILE_ID.00026342	DATASET.00000001
FILE_ID.00026343	DATASET.00000003
FILE_ID.00026346	DATASET.00000001
FILE_ID.00026347	DATASET.00000003
FILE_ID.00026350	DATASET.00000001
FILE_ID.00026351	DATASET.00000003
FILE_ID.00026354	DATASET.00000001
FILE_ID.00026355	DATASET.00000003
FILE_ID.00026358	DATASET.00000001
FILE_ID.00026359	DATASET.00000003
FILE_ID.00026362	DATASET.00000001
FILE_ID.00026363	DATASET.00000003
FILE_ID.00026366	DATASET.00000001
FILE_ID.00026367	DATASET.00000003
FILE_ID.00026370	DATASET.00000001
FILE_ID.00026371	DATASET.00000003
FILE_ID.00026374	DATASET.00000001
FILE_ID.00026375	DATASET.00000003
FILE_ID.00026378	DATASET.00000001
FILE_ID.00026379	DATASET.00000003
FILE_ID.00026382	DATASET.00000001
FILE_ID.00026383	DATASET.00000003
FILE_ID.00026386	DATASET.00000001
FILE_ID.00026387	DATASET.00000003
FILE_ID.00026390	DATASET.00000001
FILE_ID.00026391	DATASET.00000003
FILE_ID.00026394	DATASET.00000001
FILE_ID.00026395	DATASET.00000003
FILE_ID.00026398	DATASET.00000001
FILE_ID.00026399	DATASET.00000003
FILE_ID.00026402	DATASET.00000001
FILE_ID.00026403	DATASET.00000003
FILE_ID.00026406	DATASET.00000001
FILE_ID.00026407	DATASET.00000003
FILE_ID.00026410	DATASET.00000001
FILE_ID.00026411	DATASET.00000003
FILE_ID.00026414	DATASET.00000001
FILE_ID.00026415	DATASET.00000003
FILE_ID.00026418	DATASET.00000001
FILE_ID.00026419	DATASET.00000003
FILE_ID.00026422	DATASET.00000001
FILE_ID.00026423	DATASET.00000003
FILE_ID.00026426	DATASET.00000001
FILE_ID.00026427	DATASET.00000003
FILE_ID.00026430	DATASET.00000001
FILE_ID.00026431	DATASET.00000003
FILE_ID.00026434	DATASET.00000001
FILE_ID.00026435	DATASET.00000003
FILE_ID.00026438	DATASET.00000001
FILE_ID.00026439	DATASET.00000003
FILE_ID.00026442	DATASET.00000001
FILE_ID.00026443	DATASET.00000003
FILE_ID.00026446	DATASET.00000001
FILE_ID.00026447	DATASET.00000003
FILE_ID.00026450	DATASET.00000001
FILE_ID.00026451	DATASET.00000003
FILE_ID.00026454	DATASET.00000001
FILE_ID.00026455	DATASET.00000003
FILE_ID.00026458	DATASET.00000001
FILE_ID.00026459	DATASET.00000003
FILE_ID.00026462	DATASET.00000001
FILE_ID.00026463	DATASET.00000003
FILE_ID.00026466	DATASET.00000001
FILE_ID.00026467	DATASET.00000003
FILE_ID.00026470	DATASET.00000001
FILE_ID.00026471	DATASET.00000003
FILE_ID.00026474	DATASET.00000001
FILE_ID.00026475	DATASET.00000003
FILE_ID.00026478	DATASET.00000001
FILE_ID.00026479	DATASET.00000003
FILE_ID.00026482	DATASET.00000001
FILE_ID.00026483	DATASET.00000003
FILE_ID.00026486	DATASET.00000001
FILE_ID.00026487	DATASET.00000003
FILE_ID.00026490	DATASET.00000001
FILE_ID.00026491	DATASET.00000003
FILE_ID.00026494	DATASET.00000001
FILE_ID.00026495	DATASET.00000003
FILE_ID.00026498	DATASET.00000001
FILE_ID.00026499	DATASET.00000003
FILE_ID.00026502	DATASET.00000001
FILE_ID.00026503	DATASET.00000003
FILE_ID.00026506	DATASET.00000001
FILE_ID.00026507	DATASET.00000003
FILE_ID.00026510	DATASET.00000001
FILE_ID.00026511	DATASET.00000003
FILE_ID.00026514	DATASET.00000001
FILE_ID.00026515	DATASET.00000003
FILE_ID.00026518	DATASET.00000001
FILE_ID.00026519	DATASET.00000003
FILE_ID.00026522	DATASET.00000001
FILE_ID.00026523	DATASET.00000003
FILE_ID.00026526	DATASET.00000001
FILE_ID.00026527	DATASET.00000003
FILE_ID.00026530	DATASET.00000001
FILE_ID.00026531	DATASET.00000003
FILE_ID.00026534	DATASET.00000001
FILE_ID.00026535	DATASET.00000003
FILE_ID.00026538	DATASET.00000001
FILE_ID.00026539	DATASET.00000003
FILE_ID.00026542	DATASET.00000001
FILE_ID.00026543	DATASET.00000003
FILE_ID.00026546	DATASET.00000001
FILE_ID.00026547	DATASET.00000003
FILE_ID.00026550	DATASET.00000001
FILE_ID.00026551	DATASET.00000003
FILE_ID.00026554	DATASET.00000001
FILE_ID.00026555	DATASET.00000003
FILE_ID.00026558	DATASET.00000001
FILE_ID.00026559	DATASET.00000003
FILE_ID.00026562	DATASET.00000001
FILE_ID.00026563	DATASET.00000003
FILE_ID.00026566	DATASET.00000001
FILE_ID.00026567	DATASET.00000003
FILE_ID.00026570	DATASET.00000001
FILE_ID.00026571	DATASET.00000003
FILE_ID.00026574	DATASET.00000001
FILE_ID.00026575	DATASET.00000003
FILE_ID.00026578	DATASET.00000001
FILE_ID.00026579	DATASET.00000003
FILE_ID.00026582	DATASET.00000001
FILE_ID.00026583	DATASET.00000003
FILE_ID.00026586	DATASET.00000001
FILE_ID.00026587	DATASET.00000003
FILE_ID.00026590	DATASET.00000001
FILE_ID.00026591	DATASET.00000003
FILE_ID.00026594	DATASET.00000001
FILE_ID.00026595	DATASET.00000003
FILE_ID.00026598	DATASET.00000001
FILE_ID.00026599	DATASET.00000003
FILE_ID.00026602	DATASET.00000001
FILE_ID.00026603	DATASET.00000003
FILE_ID.00026606	DATASET.00000001
FILE_ID.00026607	DATASET.00000003
FILE_ID.00026610	DATASET.00000001
FILE_ID.00026611	DATASET.00000003
FILE_ID.00026614	DATASET.00000001
FILE_ID.00026615	DATASET.00000003
FILE_ID.00026618	DATASET.00000001
FILE_ID.00026619	DATASET.00000003
FILE_ID.00026622	DATASET.00000001
FILE_ID.00026623	DATASET.00000003
FILE_ID.00026626	DATASET.00000001
FILE_ID.00026627	DATASET.00000003
FILE_ID.00026630	DATASET.00000001
FILE_ID.00026631	DATASET.00000003
FILE_ID.00026634	DATASET.00000001
FILE_ID.00026635	DATASET.00000003
FILE_ID.00026638	DATASET.00000001
FILE_ID.00026639	DATASET.00000003
FILE_ID.00026642	DATASET.00000001
FILE_ID.00026643	DATASET.00000003
FILE_ID.00026646	DATASET.00000001
FILE_ID.00026647	DATASET.00000003
FILE_ID.00026650	DATASET.00000001
FILE_ID.00026651	DATASET.00000003
FILE_ID.00026654	DATASET.00000001
FILE_ID.00026655	DATASET.00000003
FILE_ID.00026658	DATASET.00000001
FILE_ID.00026659	DATASET.00000003
FILE_ID.00026662	DATASET.00000001
FILE_ID.00026663	DATASET.00000003
FILE_ID.00026666	DATASET.00000001
FILE_ID.00026667	DATASET.00000003
FILE_ID.00026670	DATASET.00000001
FILE_ID.00026671	DATASET.00000003
FILE_ID.00026674	DATASET.00000001
FILE_ID.00026675	DATASET.00000003
FILE_ID.00026678	DATASET.00000001
FILE_ID.00026679	DATASET.00000003
FILE_ID.00026682	DATASET.00000001
FILE_ID.00026683	DATASET.00000003
FILE_ID.00026686	DATASET.00000001
FILE_ID.00026687	DATASET.00000003
FILE_ID.00026690	DATASET.00000001
FILE_ID.00026691	DATASET.00000003
FILE_ID.00026694	DATASET.00000001
FILE_ID.00026695	DATASET.00000003
FILE_ID.00026698	DATASET.00000001
FILE_ID.00026699	DATASET.00000003
FILE_ID.00026702	DATASET.00000001
FILE_ID.00026703	DATASET.00000003
FILE_ID.00026706	DATASET.00000001
FILE_ID.00026707	DATASET.00000003
FILE_ID.00026710	DATASET.00000001
FILE_ID.00026711	DATASET.00000003
FILE_ID.00026714	DATASET.00000001
FILE_ID.00026715	DATASET.00000003
FILE_ID.00026718	DATASET.00000001
FILE_ID.00026719	DATASET.00000003
FILE_ID.00026722	DATASET.00000001
FILE_ID.00026723	DATASET.00000003
FILE_ID.00026726	DATASET.00000001
FILE_ID.00026727	DATASET.00000003
FILE_ID.00026730	DATASET.00000001
FILE_ID.00026731	DATASET.00000003
FILE_ID.00026734	DATASET.00000001
FILE_ID.00026735	DATASET.00000003
FILE_ID.00026738	DATASET.00000001
FILE_ID.00026739	DATASET.00000003
FILE_ID.00026742	DATASET.00000001
FILE_ID.00026743	DATASET.00000003
FILE_ID.00026746	DATASET.00000001
FILE_ID.00026747	DATASET.00000003
FILE_ID.00026750	DATASET.00000001
FILE_ID.00026751	DATASET.00000003
FILE_ID.00026754	DATASET.00000001
FILE_ID.00026755	DATASET.00000003
FILE_ID.00026758	DATASET.00000001
FILE_ID.00026759	DATASET.00000003
FILE_ID.00026762	DATASET.00000001
FILE_ID.00026763	DATASET.00000003
FILE_ID.00026766	DATASET.00000001
FILE_ID.00026767	DATASET.00000003
FILE_ID.00026770	DATASET.00000001
FILE_ID.00026771	DATASET.00000003
FILE_ID.00026774	DATASET.00000001
FILE_ID.00026775	DATASET.00000003
FILE_ID.00026778	DATASET.00000001
FILE_ID.00026779	DATASET.00000003
FILE_ID.00026782	DATASET.00000001
FILE_ID.00026783	DATASET.00000003
FILE_ID.00026786	DATASET.00000001
FILE_ID.00026787	DATASET.00000003
FILE_ID.00026790	DATASET.00000001
FILE_ID.00026791	DATASET.00000003
FILE_ID.00026794	DATASET.00000001
FILE_ID.00026795	DATASET.00000003
FILE_ID.00026798	DATASET.00000001
FILE_ID.00026799	DATASET.00000003
FILE_ID.00026802	DATASET.00000001
FILE_ID.00026803	DATASET.00000003
FILE_ID.00026806	DATASET.00000001
FILE_ID.00026807	DATASET.00000003
FILE_ID.00026810	DATASET.00000001
FILE_ID.00026811	DATASET.00000003
FILE_ID.00026814	DATASET.00000001
FILE_ID.00026815	DATASET.00000003
FILE_ID.00026818	DATASET.00000001
FILE_ID.00026819	DATASET.00000003
FILE_ID.00026822	DATASET.00000001
FILE_ID.00026823	DATASET.00000003
FILE_ID.00026826	DATASET.00000001
FILE_ID.00026827	DATASET.00000003
FILE_ID.00026830	DATASET.00000001
FILE_ID.00026831	DATASET.00000003
FILE_ID.00026834	DATASET.00000001
FILE_ID.00026835	DATASET.00000003
FILE_ID.00026838	DATASET.00000001
FILE_ID.00026839	DATASET.00000003
FILE_ID.00026842	DATASET.00000001
FILE_ID.00026843	DATASET.00000003
FILE_ID.00026846	DATASET.00000001
FILE_ID.00026847	DATASET.00000003
FILE_ID.00026850	DATASET.00000001
FILE_ID.00026851	DATASET.00000003
FILE_ID.00026854	DATASET.00000001
FILE_ID.00026855	DATASET.00000003
FILE_ID.00026858	DATASET.00000001
FILE_ID.00026859	DATASET.00000003
FILE_ID.00026862	DATASET.00000001
FILE_ID.00026863	DATASET.00000003
FILE_ID.00026866	DATASET.00000001
FILE_ID.00026867	DATASET.00000003
FILE_ID.00026870	DATASET.00000001
FILE_ID.00026871	DATASET.00000003
FILE_ID.00026874	DATASET.00000001
FILE_ID.00026875	DATASET.00000003
FILE_ID.00026878	DATASET.00000001
FILE_ID.00026879	DATASET.00000003
FILE_ID.00026882	DATASET.00000001
FILE_ID.00026883	DATASET.00000003
FILE_ID.00026886	DATASET.00000001
FILE_ID.00026887	DATASET.00000003
FILE_ID.00026890	DATASET.00000001
FILE_ID.00026891	DATASET.00000003
FILE_ID.00026894	DATASET.00000001
FILE_ID.00026895	DATASET.00000003
FILE_ID.00026898	DATASET.00000001
FILE_ID.00026899	DATASET.00000003
FILE_ID.00026902	DATASET.00000001
FILE_ID.00026903	DATASET.00000003
FILE_ID.00026906	DATASET.00000001
FILE_ID.00026907	DATASET.00000003
FILE_ID.00026910	DATASET.00000001
FILE_ID.00026911	DATASET.00000003
FILE_ID.00026914	DATASET.00000001
FILE_ID.00026915	DATASET.00000003
FILE_ID.00026918	DATASET.00000001
FILE_ID.00026919	DATASET.00000003
FILE_ID.00026922	DATASET.00000001
FILE_ID.00026923	DATASET.00000003
FILE_ID.00026926	DATASET.00000001
FILE_ID.00026927	DATASET.00000003
FILE_ID.00026930	DATASET.00000001
FILE_ID.00026931	DATASET.00000003
FILE_ID.00026934	DATASET.00000001
FILE_ID.00026935	DATASET.00000003
FILE_ID.00026938	DATASET.00000001
FILE_ID.00026939	DATASET.00000003
FILE_ID.00026942	DATASET.00000001
FILE_ID.00026943	DATASET.00000003
FILE_ID.00026946	DATASET.00000001
FILE_ID.00026947	DATASET.00000003
FILE_ID.00026950	DATASET.00000001
FILE_ID.00026951	DATASET.00000003
FILE_ID.00026954	DATASET.00000001
FILE_ID.00026955	DATASET.00000003
FILE_ID.00026958	DATASET.00000001
FILE_ID.00026959	DATASET.00000003
FILE_ID.00026962	DATASET.00000001
FILE_ID.00026963	DATASET.00000003
FILE_ID.00026966	DATASET.00000001
FILE_ID.00026967	DATASET.00000003
FILE_ID.00026970	DATASET.00000001
FILE_ID.00026971	DATASET.00000003
FILE_ID.00026974	DATASET.00000001
FILE_ID.00026975	DATASET.00000003
FILE_ID.00026978	DATASET.00000001
FILE_ID.00026979	DATASET.00000003
FILE_ID.00026982	DATASET.00000001
FILE_ID.00026983	DATASET.00000003
FILE_ID.00026986	DATASET.00000001
FILE_ID.00026987	DATASET.00000003
FILE_ID.00026990	DATASET.00000001
FILE_ID.00026991	DATASET.00000003
FILE_ID.00026994	DATASET.00000001
FILE_ID.00026995	DATASET.00000003
FILE_ID.00026998	DATASET.00000001
FILE_ID.00026999	DATASET.00000003
FILE_ID.00027002	DATASET.00000001
FILE_ID.00027003	DATASET.00000003
FILE_ID.00027006	DATASET.00000001
FILE_ID.00027007	DATASET.00000003
FILE_ID.00027010	DATASET.00000001
FILE_ID.00027011	DATASET.00000003
FILE_ID.00027014	DATASET.00000001
FILE_ID.00027015	DATASET.00000003
FILE_ID.00027018	DATASET.00000001
FILE_ID.00027019	DATASET.00000003
FILE_ID.00027022	DATASET.00000001
FILE_ID.00027023	DATASET.00000003
FILE_ID.00027026	DATASET.00000001
FILE_ID.00027027	DATASET.00000003
FILE_ID.00027030	DATASET.00000001
FILE_ID.00027031	DATASET.00000003
FILE_ID.00027034	DATASET.00000001
FILE_ID.00027035	DATASET.00000003
FILE_ID.00027038	DATASET.00000001
FILE_ID.00027039	DATASET.00000003
FILE_ID.00027042	DATASET.00000001
FILE_ID.00027043	DATASET.00000003
FILE_ID.00027046	DATASET.00000001
FILE_ID.00027047	DATASET.00000003
FILE_ID.00027050	DATASET.00000001
FILE_ID.00027051	DATASET.00000003
FILE_ID.00027054	DATASET.00000001
FILE_ID.00027055	DATASET.00000003
FILE_ID.00027058	DATASET.00000001
FILE_ID.00027059	DATASET.00000003
FILE_ID.00027062	DATASET.00000001
FILE_ID.00027063	DATASET.00000003
FILE_ID.00027066	DATASET.00000001
FILE_ID.00027067	DATASET.00000003
FILE_ID.00027070	DATASET.00000001
FILE_ID.00027071	DATASET.00000003
FILE_ID.00027074	DATASET.00000001
FILE_ID.00027075	DATASET.00000003
FILE_ID.00027078	DATASET.00000001
FILE_ID.00027079	DATASET.00000003
FILE_ID.00027082	DATASET.00000001
FILE_ID.00027083	DATASET.00000003
FILE_ID.00027086	DATASET.00000001
FILE_ID.00027087	DATASET.00000003
FILE_ID.00027090	DATASET.00000001
FILE_ID.00027091	DATASET.00000003
FILE_ID.00027094	DATASET.00000001
FILE_ID.00027095	DATASET.00000003
FILE_ID.00027098	DATASET.00000001
FILE_ID.00027099	DATASET.00000003
FILE_ID.00027102	DATASET.00000001
FILE_ID.00027103	DATASET.00000003
FILE_ID.00027106	DATASET.00000001
FILE_ID.00027107	DATASET.00000003
FILE_ID.00027110	DATASET.00000001
FILE_ID.00027111	DATASET.00000003
FILE_ID.00027114	DATASET.00000001
FILE_ID.00027115	DATASET.00000003
FILE_ID.00027118	DATASET.00000001
FILE_ID.00027119	DATASET.00000003
FILE_ID.00027122	DATASET.00000001
FILE_ID.00027123	DATASET.00000003
FILE_ID.00027126	DATASET.00000001
FILE_ID.00027127	DATASET.00000003
FILE_ID.00027130	DATASET.00000001
FILE_ID.00027131	DATASET.00000003
FILE_ID.00027134	DATASET.00000001
FILE_ID.00027135	DATASET.00000003
FILE_ID.00027138	DATASET.00000001
FILE_ID.00027139	DATASET.00000003
FILE_ID.00027142	DATASET.00000001
FILE_ID.00027143	DATASET.00000003
FILE_ID.00027146	DATASET.00000001
FILE_ID.00027147	DATASET.00000003
FILE_ID.00027150	DATASET.00000001
FILE_ID.00027151	DATASET.00000003
FILE_ID.00027154	DATASET.00000001
FILE_ID.00027155	DATASET.00000003
FILE_ID.00027158	DATASET.00000001
FILE_ID.00027159	DATASET.00000003
FILE_ID.00027162	DATASET.00000001
FILE_ID.00027163	DATASET.00000003
FILE_ID.00027166	DATASET.00000001
FILE_ID.00027167	DATASET.00000003
FILE_ID.00027170	DATASET.00000001
FILE_ID.00027171	DATASET.00000003
FILE_ID.00027174	DATASET.00000001
FILE_ID.00027175	DATASET.00000003
FILE_ID.00027178	DATASET.00000001
FILE_ID.00027179	DATASET.00000003
FILE_ID.00027182	DATASET.00000001
FILE_ID.00027183	DATASET.00000003
FILE_ID.00027186	DATASET.00000001
FILE_ID.00027187	DATASET.00000003
FILE_ID.00027190	DATASET.00000001
FILE_ID.00027191	DATASET.00000003
FILE_ID.00027194	DATASET.00000001
FILE_ID.00027195	DATASET.00000003
FILE_ID.00027198	DATASET.00000001
FILE_ID.00027199	DATASET.00000003
FILE_ID.00027202	DATASET.00000001
FILE_ID.00027203	DATASET.00000003
FILE_ID.00027206	DATASET.00000001
FILE_ID.00027207	DATASET.00000003
FILE_ID.00027210	DATASET.00000001
FILE_ID.00027211	DATASET.00000003
FILE_ID.00027214	DATASET.00000001
FILE_ID.00027215	DATASET.00000003
FILE_ID.00027218	DATASET.00000001
FILE_ID.00027219	DATASET.00000003
FILE_ID.00027222	DATASET.00000001
FILE_ID.00027223	DATASET.00000003
FILE_ID.00027226	DATASET.00000001
FILE_ID.00027227	DATASET.00000003
FILE_ID.00027230	DATASET.00000001
FILE_ID.00027231	DATASET.00000003
FILE_ID.00027234	DATASET.00000001
FILE_ID.00027235	DATASET.00000003
FILE_ID.00027238	DATASET.00000001
FILE_ID.00027239	DATASET.00000003
FILE_ID.00027242	DATASET.00000001
FILE_ID.00027243	DATASET.00000003
FILE_ID.00027246	DATASET.00000001
FILE_ID.00027247	DATASET.00000003
FILE_ID.00027250	DATASET.00000001
FILE_ID.00027251	DATASET.00000003
FILE_ID.00027254	DATASET.00000001
FILE_ID.00027255	DATASET.00000003
FILE_ID.00027258	DATASET.00000001
FILE_ID.00027259	DATASET.00000003
FILE_ID.00027262	DATASET.00000001
FILE_ID.00027263	DATASET.00000003
FILE_ID.00027266	DATASET.00000001
FILE_ID.00027267	DATASET.00000003
FILE_ID.00027270	DATASET.00000001
FILE_ID.00027271	DATASET.00000003
FILE_ID.00027274	DATASET.00000001
FILE_ID.00027275	DATASET.00000003
FILE_ID.00027278	DATASET.00000001
FILE_ID.00027279	DATASET.00000003
FILE_ID.00027282	DATASET.00000001
FILE_ID.00027283	DATASET.00000003
FILE_ID.00027286	DATASET.00000001
FILE_ID.00027287	DATASET.00000003
FILE_ID.00027290	DATASET.00000001
FILE_ID.00027291	DATASET.00000003
FILE_ID.00027294	DATASET.00000001
FILE_ID.00027295	DATASET.00000003
FILE_ID.00027298	DATASET.00000001
FILE_ID.00027299	DATASET.00000003
FILE_ID.00027302	DATASET.00000001
FILE_ID.00027303	DATASET.00000003
FILE_ID.00027306	DATASET.00000001
FILE_ID.00027307	DATASET.00000003
FILE_ID.00027310	DATASET.00000001
FILE_ID.00027311	DATASET.00000003
FILE_ID.00027314	DATASET.00000001
FILE_ID.00027315	DATASET.00000003
FILE_ID.00027318	DATASET.00000001
FILE_ID.00027319	DATASET.00000003
FILE_ID.00027322	DATASET.00000001
FILE_ID.00027323	DATASET.00000003
FILE_ID.00027326	DATASET.00000001
FILE_ID.00027327	DATASET.00000003
FILE_ID.00027330	DATASET.00000001
FILE_ID.00027331	DATASET.00000003
FILE_ID.00027334	DATASET.00000001
FILE_ID.00027335	DATASET.00000003
FILE_ID.00027338	DATASET.00000001
FILE_ID.00027339	DATASET.00000003
FILE_ID.00027342	DATASET.00000001
FILE_ID.00027343	DATASET.00000003
